X,ln
7.40009999999999,2.0014966421847964
7.50009999999999,2.014919456419335
7.60009999999999,2.0281643396183515
7.700099999999989,2.0412404684911727
7.800099999999989,2.0541391978981656
7.900099999999989,2.0668828374594668
8.000099999999989,2.0794615415455744
8.100099999999989,2.0918839071643527
8.200099999999988,2.104153847343605
8.300099999999988,2.1162750633165626
8.400099999999988,2.1282511129851316
8.500099999999987,2.1400854375175333
8.600099999999987,2.1517813589438015
8.700099999999987,2.1633420145746554
8.800099999999986,2.1747705718507957
8.900099999999986,2.1860699828856838
9.000099999999986,2.1972431268738477
9.100099999999985,2.2082929166612075
9.200099999999985,2.219221881795741
9.300099999999984,2.2300327058822473
9.400099999999984,2.2407279226898744
9.500099999999984,2.251309988610914
9.600099999999983,2.2617809667808677
9.700099999999983,2.2721436122025738
9.800099999999983,2.2823999529854166
9.900099999999982,2.2925521377801106
10.000099999999982,2.3026026706556753
10.100099999999982,2.3125529502456006
10.200099999999981,2.3224052221505707
10.300099999999981,2.332161409984235
10.40009999999998,2.3418227950224395
10.50009999999998,2.3513920845787437
10.60009999999998,2.360870635461933
10.70009999999998,2.3702601374829317
10.80009999999998,2.379563106296317
10.900099999999979,2.3887797851869585
11.000099999999978,2.3979123427318627
11.100099999999978,2.4069613657835953
11.200099999999978,2.4159298300683814
11.300099999999977,2.4248185178936703
11.400099999999977,2.4336299482770496
11.500099999999977,2.4423637086744434
11.600099999999976,2.4510219216185813
11.700099999999976,2.459604447665084
11.800099999999976,2.4681148532969184
11.900099999999975,2.4765533475232395
12.000099999999975,2.4849231320218204
12.100099999999975,2.4932221727631436
12.200099999999974,2.5014509601923267
12.300099999999974,2.509613873747087
12.400099999999973,2.517712812271367
12.500099999999973,2.525745296987556
12.600099999999973,2.5337113257390564
12.700099999999972,2.541618137317386
12.800099999999972,2.549461647499121
12.900099999999972,2.5572415460767006
13.000099999999971,2.5649654695285813
13.100099999999971,2.572628775206863
13.20009999999997,2.580230570863158
13.30009999999997,2.5877803564122823
13.40009999999997,2.5952683581933513
13.50009999999997,2.6027059535098873
13.60009999999997,2.6100831915902725
13.700099999999969,2.617412230703095
13.800099999999969,2.624684604530123
13.900099999999968,2.6319020365602195
14.000099999999968,2.639070650234037
14.100099999999967,2.6461910654211374
14.200099999999967,2.6532581467084935
14.300099999999967,2.6602757313304446
14.400099999999966,2.6672445187000364
14.500099999999966,2.674161326268704
14.600099999999966,2.681037605370018
14.700099999999965,2.687859907738587
14.800099999999965,2.694639567483245
14.900099999999965,2.7013733533651587
15.000099999999964,2.708062472054829
15.100099999999964,2.7147068139316106
15.200099999999964,2.721307443471309
15.300099999999963,2.7278647651940293
15.400099999999963,2.7343836526959615
15.500099999999962,2.74085614288612
15.600099999999962,2.747282472658706
15.700099999999962,2.7536722302016816
15.800099999999961,2.760026180785748
15.900099999999961,2.766335345405313
16.00009999999996,2.7726049721454
16.100099999999962,2.778835483074495
16.200099999999964,2.785027414923386
16.300099999999965,2.7911812422312563
16.400099999999966,2.7972974303820175
16.500099999999968,2.8033764415707347
16.60009999999997,2.8094187198153966
16.70009999999997,2.815424708481369
16.800099999999972,2.821394841196696
16.900099999999973,2.8273295440365507
17.000099999999975,2.833229235752114
17.100099999999976,2.8390943279994625
17.200099999999978,2.844925225568444
17.30009999999998,2.850722278639388
17.40009999999998,2.856485948041577
17.500099999999982,2.8622165867158325
17.600099999999983,2.8679145706279563
17.700099999999985,2.87358026921597
17.800099999999986,2.8792140455081263
17.900099999999988,2.8848162562337665
18.00009999999999,2.8903872519270246
18.10009999999999,2.895927377023381
18.200099999999992,2.9014371027371233
18.300099999999993,2.906916544457916
18.400099999999995,2.912366127589382
18.500099999999996,2.9177861764131157
18.600099999999998,2.9231770101066603
18.7001,2.9285389428777124
18.8001,2.933872284097866
18.900100000000002,2.9391773384361946
19.000100000000003,2.9444544059929108
19.100100000000005,2.9497035341453604
19.200100000000006,2.954925439042797
19.300100000000008,2.960120213843682
19.40010000000001,2.9652881381659286
19.50010000000001,2.9704294871566557
19.600100000000012,2.9755445315584046
19.700100000000013,2.980633537770542
19.800100000000015,2.985696767905699
19.900100000000016,2.9907344798411133
20.000100000000018,2.995747351215331
20.10010000000002,3.0007348891690446
20.20010000000002,3.0056976802992423
20.300100000000022,3.010635970119636
20.400100000000023,3.0155500007229605
20.500100000000025,3.0204400108778016
20.600100000000026,3.025306236126724
20.700100000000027,3.03014890888603
20.80010000000003,3.0349676679344366
20.90010000000003,3.0397637857276782
21.00010000000003,3.0445370032915378
21.100100000000033,3.049287536799822
21.200100000000035,3.054015599117445
21.300100000000036,3.058721399826851
21.400100000000037,3.0634051452493543
21.50010000000004,3.068067038461103
21.60010000000004,3.072708157195363
21.70010000000004,3.0773271309696693
21.800100000000043,3.081924878538625
21.900100000000045,3.0865015961643385
22.000100000000046,3.0910574777557818
22.100100000000047,3.0955927149594737
22.20010000000005,3.1001065419024094
22.30010000000005,3.104600854477134
22.40010000000005,3.1090750464287176
22.500100000000053,3.1135292947724658
22.600100000000054,3.117963773792937
22.700100000000056,3.1223786550361954
22.800100000000057,3.1267752428174793
22.90010000000006,3.1311516694161643
23.00010000000006,3.1355090413243865
23.10010000000006,3.1398475266300183
23.200100000000063,3.1441672917090804
23.300100000000064,3.1484685013259197
23.400100000000066,3.152749854817036
23.500100000000067,3.157014139255052
23.60010000000007,3.1612602967031114
23.70010000000007,3.165488476780312
23.80010000000007,3.169698826590249
23.900100000000073,3.1738931756588835
24.000100000000074,3.1780686457952427
24.100100000000076,3.1822267781828764
24.200100000000077,3.1863677209159027
24.30010000000008,3.1904899019681894
24.40010000000008,3.1945965425346508
24.50010000000008,3.198686361031113
24.600100000000083,3.2027594894698126
24.700100000000084,3.2068179255603253
24.800100000000086,3.210858460423392
24.900100000000087,3.214882765669553
25.00010000000009,3.218890977326714
25.10010000000009,3.222881076118237
25.20010000000009,3.2268570382373376
25.300100000000093,3.230817217310327
25.400100000000094,3.2347638807131425
25.500100000000096,3.238693321236548
25.600100000000097,3.2426074215751477
25.7001000000001,3.2465040598942103
25.8001000000001,3.2503873508855907
25.9001000000001,3.25425557576221
26.000100000000103,3.258111303739261
26.100100000000104,3.2619502860968375
26.200100000000106,3.265774638676894
26.300100000000107,3.269581669155601
26.40010000000011,3.273376463837283
26.50010000000011,3.277159547539924
26.60010000000011,3.2809262772861354
26.700100000000113,3.2846762678189334
26.800100000000114,3.2884143077109353
26.900100000000116,3.292141080783419
27.000100000000117,3.2958519300513354
27.10010000000012,3.2995462726882643
27.20010000000012,3.3032291960264457
27.30010000000012,3.3069016184645683
27.400100000000123,3.3105582612423845
27.500100000000124,3.3141982302541493
27.600100000000126,3.317830661579759
27.700100000000127,3.3214476549298952
27.80010000000013,3.3250481203866977
27.90010000000013,3.328641668913016
28.00010000000013,3.332216759724738
28.100100000000133,3.3357814028539616
28.200100000000134,3.339337199420801
28.300100000000135,3.3428736929889187
28.400100000000137,3.3464043056712196
28.50010000000014,3.3499159381707395
28.60010000000014,3.3534219148794264
28.70010000000014,3.3569088374863973
28.800100000000143,3.360390726459956
28.900100000000144,3.363856627126145
29.000100000000145,3.367307559114767
29.100100000000147,3.3707535159229858
29.20010000000015,3.3741838606752914
29.30010000000015,3.3775989480247404
29.40010000000015,3.381006187620793
29.500100000000153,3.3844018009893535
29.600100000000154,3.3877858703855637
29.700100000000155,3.391158472616744
29.800100000000157,3.3945196790669048
29.900100000000158,3.397873763540744
30.00010000000016,3.4012088201259765
30.10010000000016,3.404540425111379
30.200100000000162,3.4078531842212847
30.300100000000164,3.411159012244312
30.400100000000165,3.4144538356513197
30.500100000000167,3.4177419717633883
30.600100000000168,3.421011179021053
30.70010000000017,3.424273781963052
30.80010000000017,3.427530085054612
30.900100000000172,3.430771618658383
31.000100000000174,3.43400259593912
31.100100000000175,3.4372187472606663
31.200100000000177,3.4404289502911123
31.300100000000178,3.4436335486808645
31.40010000000018,3.4468187288604346
31.50010000000018,3.4499983276882435
31.600100000000182,3.45317269271478
31.700100000000184,3.4563273934124723
31.800100000000185,3.4594818738616713
31.900100000000187,3.462621625051624
32.00010000000019,3.46575152770129
32.10010000000019,3.4688716453262387
32.20010000000019,3.4719820580401457
32.30010000000019,3.475082826091101
32.400100000000194,3.478174009059238
32.500100000000195,3.481255665976426
32.6001000000002,3.484327855302328
32.7001000000002,3.4873906349244033
32.8001000000002,3.4904440621579047
32.9001000000002,3.4934881937458835
33.0001000000002,3.4965230918226293
33.100100000000204,3.499548803700198
33.200100000000205,3.5025653883218304
33.30010000000021,3.5055729006156966
33.40010000000021,3.5085713950236004
33.50010000000021,3.511560925508131
33.60010000000021,3.5145415455598172
33.70010000000021,3.5175133082042764
33.800100000000214,3.5204762660093722
33.900100000000215,3.5234304710923627
34.00010000000022,3.5263759751270545
34.10010000000022,3.529312829350955
34.20010000000022,3.5322410845724272
34.30010000000022,3.535160791177839
34.40010000000022,3.538071999138716
34.500100000000224,3.5409747580188977
34.600100000000225,3.5438690690205803
34.700100000000226,3.5467550646480595
34.80010000000023,3.549632755033276
34.90010000000023,3.5525021877930385
35.00010000000023,3.5553634101284013
35.10010000000023,3.55821646882863
35.20010000000023,3.5610614102750544
35.300100000000235,3.563898280444813
35.400100000000236,3.5667271249144887
35.50010000000024,3.569547988863625
35.60010000000024,3.572360917078134
35.70010000000024,3.5751659539536007
35.80010000000024,3.5779631434984562
35.90010000000024,3.58075252933706
36.000100000000245,3.58353415471266
36.100100000000246,3.5863080624902386
36.20010000000025,3.5890742951592536
36.30010000000025,3.5918328948362648
36.40010000000025,3.5945840360343846
36.50010000000025,3.597327517215337
36.60010000000025,3.6000634927664503
36.700100000000255,3.6027920037112304
36.800100000000256,3.6055130907457507
36.90010000000026,3.6082267942428743
37.00010000000026,3.6109331542564638
37.10010000000026,3.6136322105255756
37.20010000000026,3.6163240024786525
37.30010000000026,3.6190085692376996
37.400100000000265,3.6216859496224636
37.500100000000266,3.6243561821546066
37.60010000000027,3.627019305061877
37.70010000000027,3.629675356282287
37.80010000000027,3.6323243734682844
37.90010000000027,3.6349663939909425
38.00010000000027,3.6376014549441473
38.100100000000275,3.640229593148799
38.200100000000276,3.642850596901032
38.30010000000028,3.6454649651001176
38.40010000000028,3.648072515434211
38.50010000000028,3.650673283279888
38.60010000000028,3.6532673037298995
38.70010000000028,3.6558546115954274
38.800100000000285,3.658435241408263
38.900100000000286,3.6610092274229142
39.00010000000029,3.6635766036186395
39.10010000000029,3.666137403701402
39.20010000000029,3.6686916611057567
39.30010000000029,3.671239408996648
39.40010000000029,3.673780680271139
39.500100000000295,3.676315507560054
39.600100000000296,3.678843923229546
39.7001000000003,3.6813659593825783
39.8001000000003,3.6838816478603222
39.9001000000003,3.6863910202434713
40.0001000000003,3.6888945317564072
40.1001000000003,3.691391415800334
40.200100000000305,3.6938820821455245
40.300100000000306,3.6963665618088815
40.40010000000031,3.698844885587497
40.50010000000031,3.7013170840616443
40.60010000000031,3.7037831875977716
40.70010000000031,3.706243226351523
40.80010000000031,3.7086972302707695
40.900100000000315,3.7111452290986637
41.000100000000316,3.7135872523767137
41.10010000000032,3.716023329447892
41.20010000000032,3.7184534894597583
41.30010000000032,3.720877761367623
41.40010000000032,3.723296173937741
41.50010000000032,3.725708755750543
41.600100000000324,3.7281149446523862
41.700100000000326,3.7305158854847082
41.80010000000033,3.732911073950369
41.90010000000033,3.735300537383635
42.00010000000033,3.7376843029100506
42.10010000000033,3.740062397447449
42.20010000000033,3.742434847706898
42.300100000000334,3.7448016801935573
42.400100000000336,3.747162921207474
42.50010000000034,3.749518596844287
42.60010000000034,3.7518687329958578
42.70010000000034,3.754213355350811
42.80010000000034,3.7565524893949913
42.90010000000034,3.7588861604118353
43.000100000000344,3.761214393482641
43.100100000000346,3.763538008827732
43.20010000000035,3.765855522907472
43.30010000000035,3.7681676807747184
43.40010000000035,3.7704745073443746
43.50010000000035,3.772776027376147
43.60010000000035,3.775072265477192
43.700100000000354,3.7773632461048186
43.800100000000356,3.779648993569232
43.90010000000036,3.781929532036342
44.00010000000036,3.7842048855306203
44.10010000000036,3.7864750779380234
44.20010000000036,3.788740133008983
44.30010000000036,3.791000074361465
44.400100000000364,3.793253970224824
44.500100000000366,3.7955036578238843
44.60010000000037,3.7977482929045907
44.70010000000037,3.799987897849852
44.80010000000037,3.8022224948720273
44.90010000000037,3.804452106012943
45.00010000000037,3.806676753143802
45.100100000000374,3.8088964579650026
45.200100000000376,3.8111112420058415
45.30010000000038,3.8133211266241123
45.40010000000038,3.815526133005581
45.50010000000038,3.817726282163351
45.60010000000038,3.819922730351106
45.70010000000038,3.8221133408571797
45.800100000000384,3.8242991665194754
45.900100000000386,3.8264802285162567
46.00010000000039,3.828656547912895
46.10010000000039,3.8308281456647455
46.20010000000039,3.8329950426201167
46.30010000000039,3.83515725952335
46.40010000000039,3.837314817017992
46.500100000000394,3.839467735650098
46.600100000000396,3.8416160358716462
46.7001000000004,3.843758406804218
46.8001000000004,3.845897398656777
46.9001000000004,3.8480318207579076
47.0001000000004,3.8501616921961253
47.1001000000004,3.8522870319066076
47.200100000000404,3.8544078586700863
47.300100000000405,3.8565241911115864
47.40010000000041,3.8586360476990027
47.50010000000041,3.860743446741499
47.60010000000041,3.8628464063877415
47.70010000000041,3.864946476400222
47.80010000000041,3.8670407641036046
47.900100000000414,3.869130680053247
48.000100000000415,3.871216242946071
48.10010000000042,3.873297471401563
48.20010000000042,3.8753743839654815
48.30010000000042,3.8774469991137455
48.40010000000042,3.87951533525651
48.50010000000042,3.8815794107424475
48.600100000000424,3.8836375249592026
48.700100000000425,3.885692960577834
48.80010000000043,3.887744173970124
48.90010000000043,3.8897911818659594
49.00010000000043,3.8918340008444297
49.10010000000043,3.893872647331192
49.20010000000043,3.895907137595585
49.300100000000434,3.8979374877474617
49.400100000000435,3.8999655817519256
49.50010000000044,3.901987890496412
49.60010000000044,3.904006124763937
49.70010000000044,3.9060203016214032
49.80010000000044,3.9080304380908633
49.90010000000044,3.910036551154671
50.000100000000444,3.9120386577609274
50.100100000000445,3.9140348237028046
50.20010000000045,3.9160287647108136
50.30010000000045,3.9180187300442704
50.40010000000045,3.9200047347511786
50.50010000000045,3.921986793722212
50.60010000000045,3.9239649216861956
50.700100000000454,3.9259391332051683
50.800100000000455,3.927911592675839
50.90010000000046,3.9298782423055023
51.00010000000046,3.9318410409012987
51.10010000000046,3.9338000044376322
51.20010000000046,3.9357551488780755
51.30010000000046,3.9377064901826992
51.400100000000464,3.9396517950033605
51.500100000000465,3.9415953343414296
51.60010000000047,3.9435350935550044
51.70010000000047,3.9454710862703646
51.80010000000047,3.947403325937737
51.90010000000047,3.9493340419353373
52.00010000000047,3.9512590611096874
52.100100000000474,3.953180392323345
52.200100000000475,3.955098050812694
52.30010000000048,3.9570120518347505
52.40010000000048,3.9589224106770873
52.50010000000048,3.9608266138984485
52.60010000000048,3.9627294486792985
52.70010000000048,3.9646286567738134
52.800100000000484,3.9665242505895613
52.900100000000485,3.9684186590961437
53.00010000000049,3.970307341176995
53.10010000000049,3.972192475888437
53.20010000000049,3.974074077988404
53.30010000000049,3.975952162298884
53.40010000000049,3.9778240758261676
53.500100000000494,3.979694853506621
53.600100000000495,3.9815621227350997
53.700100000000496,3.983425894911101
53.8001000000005,3.9852889024673193
53.9001000000005,3.9871460436164172
54.0001000000005,3.9889997585875596
54.1001000000005,3.990850061921522
54.2001000000005,3.9926941083533576
54.300100000000505,3.9945372780509523
54.400100000000506,3.996377038510052
54.50010000000051,3.9982161452885405
54.60010000000051,4.000049467355981
54.70010000000051,4.00187945304993
54.80010000000051,4.0037061167776855
54.90010000000051,4.005526424604727
55.000100000000515,4.007346092793874
55.100100000000516,4.009162434155661
55.20010000000052,4.010978530370302
55.30010000000052,4.012788654091377
55.40010000000052,4.014595530215578
55.50010000000052,4.016396007638872
55.60010000000052,4.0181960025656664
55.700100000000525,4.019992738333844
55.800100000000526,4.021789557159156
55.90010000000053,4.023580262337764
56.00010000000053,4.025364654735888
56.10010000000053,4.027148581626713
56.20010000000053,4.028929304273672
56.30010000000053,4.030710270705846
56.400100000000535,4.032485106686582
56.500100000000536,4.0342534791278375
56.60010000000054,4.036021606981576
56.70010000000054,4.037789894088008
56.80010000000054,4.0395522254186
56.90010000000054,4.04130816693197
57.00010000000054,4.0430638645731
57.100100000000545,4.044819832332338
57.200100000000546,4.046569846920006
57.30010000000055,4.048313349254462
57.40010000000055,4.050056776140547
57.50010000000055,4.0518007859225476
57.60010000000055,4.053538670606078
57.70010000000055,4.055269700255798
57.800100000000555,4.057004577314885
57.900100000000556,4.058733457342101
58.00010000000056,4.0604555158038895
58.10010000000056,4.062181497721019
58.20010000000056,4.063901477938864
58.30010000000056,4.065614501670309
58.40010000000056,4.067331828594224
58.500100000000565,4.069039301524762
58.600100000000566,4.070746922432337
58.70010000000057,4.07245585685247
58.80010000000057,4.074154167828084
58.90010000000057,4.07585715130491
59.00010000000057,4.077549786966348
59.10010000000057,4.079246970118755
59.200100000000575,4.080933862102957
59.300100000000576,4.082625389617686
59.40010000000058,4.084306470046713
59.50010000000058,4.085992489903599
59.60010000000058,4.087667682184044
59.70010000000058,4.089344357663027
59.80010000000058,4.091021771430199
59.900100000000585,4.092688616241832
60.000100000000586,4.0943568344278605
60.10010000000059,4.096026051582889
60.20010000000059,4.097688444078446
60.30010000000059,4.0993441410600635
60.40010000000059,4.101001209632451
60.50010000000059,4.1026555066602635
60.600100000000594,4.104307043131896
60.700100000000596,4.10595582875195
60.8001000000006,4.107601872007669
60.9001000000006,4.109245180151677
61.0001000000006,4.110890012399535
61.1001000000006,4.11252814968885
61.2001000000006,4.114159226200902
61.300100000000604,4.115796065710624
61.400100000000606,4.117421834513951
61.50010000000061,4.119053512929026
61.60010000000061,4.120678141500962
61.70010000000061,4.1223001947512055
61.80010000000061,4.123919680287455
61.90010000000061,4.125532150768127
62.000100000000614,4.127150662732829
62.100100000000616,4.128757838313655
62.20010000000062,4.130366821061881
62.30010000000062,4.131977793746995
62.40010000000062,4.13357702937331
62.50010000000062,4.135182946528045
62.60010000000062,4.136777002458781
62.700100000000624,4.138377918379519
62.800100000000626,4.139966818455368
62.90010000000063,4.1415625896651065
63.00010000000063,4.1431464226021575
63.10010000000063,4.144737258886102
63.20010000000063,4.1463207889487235
63.30010000000063,4.147897014149482
63.400100000000634,4.149475499301488
63.500100000000636,4.1510515291561845
63.60010000000064,4.152629978365242
63.70010000000064,4.154201102602058
63.80010000000064,4.155769731425215
63.90010000000064,4.157335908412997
64.00010000000064,4.158899645746189
64.10010000000064,4.160460923877042
64.20010000000063,4.162019768238669
64.30010000000063,4.163576186339603
64.40010000000062,4.165130185789971
64.50010000000061,4.16668177407007
64.60010000000061,4.168230958648328
64.7001000000006,4.169777746957407
64.8001000000006,4.171322146394208
64.90010000000059,4.172864164319869
65.00010000000059,4.174403808059766
65.10010000000058,4.17594108490351
65.20010000000057,4.177476002104951
65.30010000000057,4.179008566882176
65.40010000000056,4.180538786417508
65.50010000000056,4.18206666785751
65.60010000000055,4.183592218312978
65.70010000000055,4.185115444858949
65.80010000000054,4.186636354534696
65.90010000000053,4.1881549543437275
66.00010000000053,4.189671257215747
66.10010000000052,4.191185259805917
66.20010000000052,4.192696973670765
66.30010000000051,4.194206405722443
66.4001000000005,4.195713562842259
66.5001000000005,4.197218451880897
66.6001000000005,4.198721079658645
66.70010000000049,4.200221452965614
66.80010000000048,4.201719578561968
66.90010000000048,4.203215463178138
67.00010000000047,4.204709113515055
67.10010000000047,4.206200536244368
67.20010000000046,4.2076897380086695
67.30010000000046,4.209176725421717
67.40010000000045,4.210661505068659
67.50010000000044,4.212144083506258
67.60010000000044,4.213624467263115
67.70010000000043,4.215102662839886
67.80010000000043,4.216578676709517
67.90010000000042,4.218052515317458
68.00010000000042,4.219524185081894
68.10010000000041,4.220993692393958
68.2001000000004,4.222461043617968
68.3001000000004,4.22392624509164
68.40010000000039,4.225389303126316
68.50010000000039,4.226850224007187
68.60010000000038,4.228309013993514
68.70010000000038,4.229765679318858
68.80010000000037,4.2312202261912955
68.90010000000036,4.2326726607936465
69.00010000000036,4.2341229892837
69.10010000000035,4.235571175112794
69.20010000000035,4.2370173044786545
69.30010000000034,4.238461345525383
69.40010000000034,4.239903304270736
69.50010000000033,4.2413431867061036
69.60010000000032,4.242780998796639
69.70010000000032,4.2442167464813805
69.80010000000031,4.245650435673385
69.90010000000031,4.2470820722598495
70.0001000000003,4.248511662102235
70.1001000000003,4.249939211036388
70.20010000000029,4.251364724872658
70.30010000000028,4.25278820939602
70.40010000000028,4.254209670366186
70.50010000000027,4.255629113517723
70.60010000000027,4.257046544560162
70.70010000000026,4.258461969178111
70.80010000000026,4.259875393031365
70.90010000000025,4.261286821755012
71.00010000000024,4.262696260959538
71.10010000000024,4.264103716230932
71.20010000000023,4.2655091931307885
71.30010000000023,4.266912697196409
71.40010000000022,4.268314233940895
71.50010000000022,4.269713808853253
71.60010000000021,4.271111427398483
71.7001000000002,4.2725070950176764
71.8001000000002,4.273900817128103
71.9001000000002,4.275292599123309
72.00010000000019,4.276682446373193
72.10010000000018,4.278070364224104
72.20010000000018,4.279456357998922
72.30010000000017,4.280840432997136
72.40010000000017,4.282222594494936
72.50010000000016,4.28360284774528
72.60010000000015,4.284981197977981
72.70010000000015,4.286357772949366
72.80010000000014,4.287732342950792
72.90010000000014,4.289105026206024
73.00010000000013,4.290475827894876
73.10010000000013,4.291844753176302
73.20010000000012,4.293211807188526
73.30010000000011,4.294576995049176
73.40010000000011,4.295940321855413
73.5001000000001,4.297301792684069
73.6001000000001,4.298661412591773
73.70010000000009,4.300019186615086
73.80010000000009,4.30137511977063
73.90010000000008,4.302729217055223
74.00010000000007,4.304081483446005
74.10010000000007,4.305431923900574
74.20010000000006,4.306780543357112
74.30010000000006,4.30812734673452
74.40010000000005,4.3094723389325456
74.50010000000005,4.3108155248319155
74.60010000000004,4.3121569092944645
74.70010000000003,4.313496497163266
74.80010000000003,4.3148342932627655
74.90010000000002,4.316170302398905
75.00010000000002,4.317504529359257
75.10010000000001,4.31883697891316
75.2001,4.320167655811837
75.3001,4.321496564788537
75.4001,4.322823710558658
75.50009999999999,4.324149097819884
75.60009999999998,4.325472731252311
75.70009999999998,4.326794615518581
75.80009999999997,4.328114755264009
75.90009999999997,4.32943315511672
76.00009999999996,4.330749819687775
76.10009999999996,4.332064753571306
76.20009999999995,4.333377961344645
76.30009999999994,4.334689447568459
76.40009999999994,4.335998968546903
76.50009999999993,4.337307008812899
76.60009999999993,4.338613340163817
76.70009999999992,4.339917967048518
76.80009999999992,4.3412208938979795
76.90009999999991,4.342522125125367
77.0000999999999,4.343821665126108
77.1000999999999,4.345119518277963
77.20009999999989,4.346415688941096
77.30009999999989,4.3477101814581385
77.40009999999988,4.349003000154264
77.50009999999988,4.350294149337249
77.60009999999987,4.351583633297543
77.70009999999986,4.352871456308327
77.80009999999986,4.354157622625579
77.90009999999985,4.355442136488141
78.00009999999985,4.356725002117769
78.10009999999984,4.358006223719201
78.20009999999984,4.359285805480211
78.30009999999983,4.36056375157167
78.40009999999982,4.361840066147596
78.50009999999982,4.363114753345212
78.60009999999981,4.364387817285001
78.70009999999981,4.365659262070754
78.8000999999998,4.366929091789624
78.9000999999998,4.368197310512173
79.00009999999979,4.369463922292422
79.10009999999978,4.370728931167899
79.20009999999978,4.371992341159681
79.30009999999977,4.3732541562724405
79.40009999999977,4.374514380494492
79.50009999999976,4.375773017797828
79.60009999999976,4.377030072138161
79.70009999999975,4.378285547454964
79.80009999999974,4.379539447671509
79.90009999999974,4.380792177318405
80.00009999999973,4.382042962295205
80.10009999999973,4.383292185037009
80.20009999999972,4.384539849455775
80.30009999999972,4.385785959449448
80.40009999999971,4.387030518902047
80.5000999999997,4.388273531683757
80.6000999999997,4.389515001651031
80.7000999999997,4.39075493264667
80.80009999999969,4.39199332849993
80.90009999999968,4.393230193026604
81.00009999999968,4.394465530029123
81.10009999999967,4.3956993432966485
81.20009999999967,4.396931636605166
81.30009999999966,4.39816241371758
81.40009999999965,4.399391678383808
81.50009999999965,4.400619434340879
81.60009999999964,4.401845685313023
81.70009999999964,4.4030704350117755
81.80009999999963,4.4042936871360645
81.90009999999963,4.405515445372314
82.00009999999962,4.406735713394541
82.10009999999961,4.407954494864447
82.20009999999961,4.409171793431524
82.3000999999996,4.410387612733143
82.4000999999996,4.411601956394668
82.50009999999959,4.412814828029537
82.60009999999959,4.41402623123938
82.70009999999958,4.415236169614106
82.80009999999957,4.416444646732011
82.90009999999957,4.417651666159879
83.00009999999956,4.418857231453081
83.10009999999956,4.420061346155684
83.20009999999955,4.421263423279794
83.30009999999955,4.42246461590161
83.40009999999954,4.423664366995171
83.50009999999953,4.424862679996914
83.60009999999953,4.426059558330167
83.70009999999952,4.427255005405179
83.80009999999952,4.428449024619154
83.90009999999951,4.429641619356284
84.0000999999995,4.430832792987779
84.1000999999995,4.432022548871899
84.2000999999995,4.433210890353981
84.30009999999949,4.434397820766466
84.40009999999948,4.435583343428928
84.50009999999948,4.436767461648097
84.60009999999947,4.437950178717885
84.70009999999947,4.439131497919406
84.80009999999946,4.440311422521001
84.90009999999945,4.441489955778254
85.00009999999945,4.442667100934016
