X,logarithmicFun
1.0E-4,-37.839824240930646
0.10010000000000001,-4.562213236380015
0.2001,-2.5430269307046505
0.30010000000000003,-1.6982989073828785
0.4001,-1.2288828705186596
0.5001,-0.9311467212876626
0.6001,-0.7270300951974691
0.7001,-0.5797182860026061
0.8000999999999999,-0.46944837688486074
0.9000999999999999,-0.3846291220060648
1.0001,-0.31800163138488025
1.1001,-0.2647873323331206
1.2001000000000002,-0.22171254047939118
1.3001000000000003,-0.18646106572275026
1.4001000000000003,-0.15734975232257384
1.5001000000000004,-0.1331270120904759
1.6001000000000005,-0.11284552957911137
1.7001000000000006,-0.09577559102989806
1.8001000000000007,-0.0813438549025053
1.9001000000000008,-0.06910163806630709
2.0001000000000007,-0.058683493089404494
2.1001000000000007,-0.04979952017608682
2.200100000000001,-0.04220987732461535
2.300100000000001,-0.03571803174356282
2.400100000000001,-0.030161134042542857
2.500100000000001,-0.02540325694169999
2.600100000000001,-0.021330400481940015
2.7001000000000013,-0.017846208699527136
2.8001000000000014,-0.014869148081806807
2.9001000000000015,-0.012329419714325038
3.0001000000000015,-0.010167669616141002
3.1001000000000016,-0.008332623599138769
3.2001000000000017,-0.006780151605089193
3.300100000000002,-0.0054722038880187064
3.400100000000002,-0.004375421956616981
3.500100000000002,-0.0034610764741758848
3.600100000000002,-0.002703948322196645
3.700100000000002,-0.0020822847803685894
3.8001000000000023,-0.0015765505160129664
3.9001000000000023,-0.001169842598336907
4.000100000000002,-8.474049682963973E-4
4.100100000000002,-5.960509235780554E-4
4.200100000000002,-4.042009258536558E-4
4.300100000000001,-2.6162834877282504E-4
4.400100000000001,-1.5928889768373585E-4
4.500100000000001,-8.917519454495347E-5
4.6001,-4.419319138639774E-5
4.7001,-1.8054654774397594E-5
4.8001,-5.1820918442669615E-6
4.900099999999999,-6.272046677104385E-7
5.000099999999999,6.103310101731554E-16
5.1000999999999985,5.942227540628484E-7
5.200099999999998,4.609585279913196E-6
5.300099999999998,1.5108019004286102E-5
5.4000999999999975,3.480262976722328E-5
5.500099999999997,6.609298690664255E-5
5.600099999999997,1.110971989094764E-4
5.700099999999996,1.716940741884967E-4
5.800099999999996,2.495270677757177E-4
5.900099999999996,3.460340382620433E-4
6.000099999999995,4.625095940530487E-4
6.100099999999995,6.000235613501533E-4
6.200099999999995,7.595835915746613E-4
6.300099999999994,9.419617061842343E-4
6.400099999999994,0.0011479534827866864
6.5000999999999935,0.0013780917397347133
6.600099999999993,0.0016328838991319285
6.700099999999993,0.0019128312807434398
6.8000999999999925,0.002218246752772289
6.900099999999992,0.0025494844459005126
7.000099999999992,0.0029065721183374037
7.100099999999991,0.0032899455150218913
7.200099999999991,0.0036995046567662054
7.300099999999991,0.004135377688311667
7.40009999999999,0.00459748178374449
7.50009999999999,0.005086048120521539
7.60009999999999,0.005600912923687794
7.700099999999989,0.006142197985786181
7.800099999999989,0.006709247047013035
7.900099999999989,0.007302734054228235
8.000099999999989,0.007921884477535767
8.100099999999989,0.008566746362077214
8.200099999999988,0.009237146491714135
8.300099999999988,0.00993289342645227
8.400099999999988,0.010653782032281697
8.500099999999987,0.011399596198466113
8.600099999999987,0.01217010982979326
8.700099999999987,0.01296508315665757
8.800099999999986,0.013784278214616018
8.900099999999986,0.014627442896653705
9.000099999999986,0.015494321181395418
9.100099999999985,0.016384662792224104
9.200099999999985,0.017298190105847957
9.300099999999984,0.018234641476543988
9.400099999999984,0.01919374749767647
9.500099999999984,0.020175237090634263
9.600099999999983,0.021178806996152415
9.700099999999983,0.02220422608379962
9.800099999999983,0.023251200374371037
9.900099999999982,0.02431945337795431
10.000099999999982,0.025408754936169703
10.100099999999982,0.02651876264631881
10.200099999999981,0.027649232420190677
10.300099999999981,0.028799893179261196
10.40009999999998,0.029970403274001727
10.50009999999998,0.031160601561371223
10.60009999999998,0.03237017241200755
10.70009999999998,0.03359884764856296
10.80009999999998,0.03484647954136305
10.900099999999979,0.036112624281790164
11.000099999999978,0.03739710273903077
11.100099999999978,0.03869952203437122
11.200099999999978,0.04001984120810444
11.300099999999977,0.04135771382601442
11.400099999999977,0.0427130633591452
11.500099999999977,0.044085371128996936
11.600099999999976,0.04547451435244529
11.700099999999976,0.0468800150354816
11.800099999999976,0.04830200989941289
11.900099999999975,0.04974009692777447
12.000099999999975,0.05119439379587236
12.100099999999975,0.05266411720181325
12.200099999999974,0.05414890893420648
12.300099999999974,0.05564913140863092
12.400099999999973,0.05716473045357088
12.500099999999973,0.05869482954048811
12.600099999999973,0.06023899677091615
12.700099999999972,0.06179823419242105
12.800099999999972,0.06337134524460376
12.900099999999972,0.06495784878896242
13.000099999999971,0.06655891469380247
13.100099999999971,0.06817320307237389
13.20009999999997,0.06980011549255721
13.30009999999997,0.0714413132585895
13.40009999999997,0.0730942938195029
13.50009999999997,0.0747611944650623
13.60009999999997,0.07643941362778232
13.700099999999969,0.07813135276251791
13.800099999999969,0.0798347075977594
13.900099999999968,0.08154949411687093
14.000099999999968,0.08327681540805025
14.100099999999967,0.08501649950289475
14.200099999999967,0.086766944080765
14.300099999999967,0.08852874208170035
14.400099999999966,0.09030173126041056
14.500099999999966,0.0920847484374237
14.600099999999966,0.0938804307788684
14.700099999999965,0.09568493860370536
14.800099999999965,0.09750092860092191
14.900099999999965,0.09932723214056015
15.000099999999964,0.10116386056282442
15.100099999999964,0.10301047082980022
15.200099999999964,0.10486704820173066
15.300099999999963,0.10673340089641964
15.400099999999963,0.10861063469904478
15.500099999999962,0.11049615739676312
15.600099999999962,0.11238969805676628
15.700099999999962,0.11429378914737666
15.800099999999961,0.11620841579676881
15.900099999999961,0.11813058637363501
16.00009999999996,0.12006159327296596
16.100099999999962,0.12200128652346696
16.200099999999964,0.12394955628784655
16.300099999999965,0.12590627829063505
16.400099999999966,0.12787132996086747
16.500099999999968,0.12984459227291165
16.60009999999997,0.13182594479804013
16.70009999999997,0.13381527127944892
16.800099999999972,0.13581245660805524
16.900099999999973,0.1378173874422012
17.000099999999975,0.13982995219890332
17.100099999999976,0.14185004104825197
17.200099999999978,0.14387754591101332
17.30009999999998,0.14591234354210744
17.40009999999998,0.14795435348680788
17.500099999999982,0.1500034614257751
17.600099999999983,0.1520595648892388
17.700099999999985,0.15412256285364448
17.800099999999986,0.1561923557055254
17.900099999999988,0.1582688452040942
18.00009999999999,0.16035193444242823
18.10009999999999,0.16244152780713053
18.200099999999992,0.16453758166866803
18.300099999999993,0.16663992051379345
18.400099999999995,0.16874848989975788
18.500099999999996,0.1708632004278315
18.600099999999998,0.1729839640522414
18.7001,0.17511069406995178
18.8001,0.17724330511223388
18.900100000000002,0.1793817131381507
19.000100000000003,0.1815258354300765
19.100100000000005,0.18367548851175813
19.200100000000006,0.18583076592326359
19.300100000000008,0.1879915095907999
19.40010000000001,0.19015764042747674
19.50010000000001,0.19232908039140145
19.600100000000012,0.19450575245583224
19.700100000000013,0.19668758057812571
19.800100000000015,0.19887448966732094
19.900100000000016,0.20106640555021074
20.000100000000018,0.20326344141779948
20.10010000000002,0.2054651999454814
20.20010000000002,0.20767175869366927
20.300100000000022,0.20988304887363882
20.400100000000023,0.2120990027576755
20.500100000000025,0.21431955367850147
20.600100000000026,0.2165446360308492
20.700100000000027,0.21877418527535347
20.80010000000003,0.22100786324573485
20.90010000000003,0.22324609177732052
21.00010000000003,0.22548858636264366
21.100100000000033,0.22773528429693046
21.200100000000035,0.22998612360122297
21.300100000000036,0.23224104299036316
21.400100000000037,0.234499981838831
21.50010000000004,0.23676288014419658
21.60010000000004,0.239030108708987
21.70010000000004,0.2413008439895078
21.800100000000043,0.24357538116733915
21.900100000000045,0.24585366570138423
22.000100000000046,0.24813564397443452
22.100100000000047,0.25042126330762
22.20010000000005,0.2527099860999977
22.30010000000005,0.25500262696190323
22.40010000000005,0.2572987355882882
22.500100000000053,0.2595982595180282
22.600100000000054,0.2619011467650204
22.700100000000056,0.2642073457764096
22.800100000000057,0.26651740374549343
22.90010000000006,0.26883020235414673
23.00010000000006,0.2711461856476886
23.10010000000006,0.2734653078501037
23.200100000000063,0.27578752407154844
23.300100000000064,0.27811279033966707
23.400100000000066,0.28044026559013474
23.500100000000067,0.2827713335811734
23.60010000000007,0.28510529222830333
23.70010000000007,0.28744209568911316
23.80010000000007,0.28978169832317924
23.900100000000073,0.2921249985257176
24.000100000000074,0.2944702651542941
24.100100000000076,0.296818234514369
24.200100000000077,0.29916886830068273
24.30010000000008,0.3015211456704741
24.40010000000008,0.30387678351140596
24.50010000000008,0.30623493392753875
24.600100000000083,0.30859555498077895
24.700100000000084,0.3109596957253568
24.800100000000086,0.31332537261960675
24.900100000000087,0.31569344310836384
25.00010000000009,0.31806387385766455
25.10010000000009,0.32043534883914315
25.20010000000009,0.3228101179476642
25.300100000000093,0.32518709466078305
25.400100000000094,0.32756753930997873
25.500100000000096,0.32994910880955164
25.600100000000097,0.3323328290251237
25.7001000000001,0.33471729139750556
25.8001000000001,0.3371049061033754
25.9001000000001,0.33949451899684974
26.000100000000103,0.3418876234367168
26.100100000000104,0.34428148116991325
26.200100000000106,0.3466773009412203
26.300100000000107,0.349073282912386
26.40010000000011,0.35147252529889267
26.50010000000011,0.35387528122340806
26.60010000000011,0.35627850514468035
26.700100000000113,0.35868183282754007
26.800100000000114,0.3610882337205074
26.900100000000116,0.3634980720075792
27.000100000000117,0.3659082431088227
27.10010000000012,0.36831825267851853
27.20010000000012,0.370731322911615
27.30010000000012,0.3731479846250602
27.400100000000123,0.3755646744191879
27.500100000000124,0.37798068529944473
27.600100000000126,0.38040200029416965
27.700100000000127,0.38282327737335486
27.80010000000013,0.3852436728248195
27.90010000000013,0.3876695695780557
28.00010000000013,0.3900930905522925
28.100100000000133,0.3925195644359984
28.200100000000134,0.3949500204115572
28.300100000000135,0.3973772131629642
28.400100000000137,0.3998102689544095
28.50010000000014,0.4022400762657129
28.60010000000014,0.40467577114625064
28.70010000000014,0.4071079615765004
28.800100000000143,0.409546345760119
28.900100000000144,0.4119831835209214
29.000100000000145,0.4144190816789828
29.100100000000147,0.41686103011238224
29.20010000000015,0.41930142413276433
29.30010000000015,0.42174040633186705
29.40010000000015,0.4241831910230969
29.500100000000153,0.4266270067494619
29.600100000000154,0.429071834836097
29.700100000000155,0.43151765351656374
29.800100000000157,0.43396443787568245
29.900100000000158,0.43641524017880967
30.00010000000016,0.4388612706009803
30.10010000000016,0.44131387803280975
30.200100000000162,0.44376165526923195
30.300100000000164,0.4462133173044901
30.400100000000165,0.4486657863968578
30.500100000000167,0.45112222028655125
30.600100000000168,0.4535733856486371
30.70010000000017,0.4560284352892294
30.80010000000017,0.4584875617941882
30.900100000000172,0.4609442992450899
31.000100000000174,0.46340175376669424
31.100100000000175,0.46585659072107
31.200100000000177,0.46831551770959645
31.300100000000178,0.4707787665169439
31.40010000000018,0.47323563343252195
31.50010000000018,0.4756967057670765
31.600100000000182,0.47816222382501067
31.700100000000184,0.48062089421801013
31.800100000000185,0.4830878058481668
31.900100000000187,0.4855515667081056
32.00010000000019,0.4880159227267462
32.10010000000019,0.4904808596890826
32.20010000000019,0.49294637721511986
32.30010000000019,0.495412459930743
32.400100000000194,0.4978790925484864
32.500100000000195,0.5003462599543843
32.6001000000002,0.5028139471811615
32.7001000000002,0.5052821394003888
32.8001000000002,0.5077508219146335
32.9001000000002,0.5102199801496328
33.0001000000002,0.5126896045069845
33.100100000000204,0.5151596739064228
33.200100000000205,0.5176301772908909
33.30010000000021,0.5201011009030938
33.40010000000021,0.5225724311456525
33.50010000000021,0.525044154580356
33.60010000000021,0.5275162579275416
33.70010000000021,0.5299887280655682
33.800100000000214,0.5324615520304411
33.900100000000215,0.5349347170155287
34.00010000000022,0.5374082103714078
34.10010000000022,0.5398820196058237
34.20010000000022,0.542356132383772
34.30010000000022,0.5448305365276884
34.40010000000022,0.5473052200177635
34.500100000000224,0.5497801709923691
34.600100000000225,0.5522553366716519
34.700100000000226,0.5547307770737355
34.80010000000023,0.5572064481331035
34.90010000000023,0.5596823382735109
35.00010000000023,0.5621584360388852
35.10010000000023,0.5646347300911341
35.20010000000023,0.5671112092079177
35.300100000000235,0.5695878622804034
35.400100000000236,0.5720646783109709
35.50010000000024,0.5745416464108974
35.60010000000024,0.5770187557979887
35.70010000000024,0.5794959957941912
35.80010000000024,0.5819733558231382
35.90010000000024,0.5844508254076689
36.000100000000245,0.5869283941673065
36.100100000000246,0.5894060518156641
36.20010000000025,0.5918837881578302
36.30010000000025,0.5943615930876787
36.40010000000025,0.5968395763356615
36.50010000000025,0.5993175092515882
36.60010000000025,0.6017954839793591
36.700100000000255,0.6042734911045485
36.800100000000256,0.6067515213219472
36.90010000000026,0.6092295654350107
37.00010000000026,0.6117076143553752
37.10010000000026,0.6141856591024137
37.20010000000026,0.6166636908028633
37.30010000000026,0.6191417006905159
37.400100000000265,0.6216196801059596
37.500100000000266,0.6240976204964028
37.60010000000027,0.6265755134155472
37.70010000000027,0.6290533505235483
37.80010000000027,0.6315311235870212
37.90010000000027,0.6340088244791469
38.00010000000027,0.6364864451798288
38.100100000000275,0.6389639777759433
38.200100000000276,0.641441179523557
38.30010000000028,0.6439184798319656
38.40010000000028,0.6463956649886549
38.50010000000028,0.6488727271073288
38.60010000000028,0.6513496583766734
38.70010000000028,0.6538264510587634
38.800100000000285,0.6563030974874274
38.900100000000286,0.6587795900665829
39.00010000000029,0.6612559212685439
39.10010000000029,0.6637320836322746
39.20010000000029,0.6662080697616269
39.30010000000029,0.668683872323509
39.40010000000029,0.6711594840460292
39.500100000000295,0.6736348977165891
39.600100000000296,0.676110106179918
39.7001000000003,0.6785851023360693
39.8001000000003,0.6810598791383465
39.9001000000003,0.6835344295911832
40.0001000000003,0.6860091662834499
40.1001000000003,0.6884832939987079
40.200100000000305,0.6909571800752393
40.300100000000306,0.6934308182013258
40.40010000000031,0.6959042021445063
40.50010000000031,0.6983773257516832
40.60010000000031,0.7008501829492553
40.70010000000031,0.7033227677433463
40.80010000000031,0.7057950742200744
40.900100000000315,0.708267096545898
41.000100000000316,0.7107388289680322
41.10010000000032,0.7132102658149432
41.20010000000032,0.7156814014969118
41.30010000000032,0.7181522305066745
41.40010000000032,0.7206227474201536
41.50010000000032,0.7230929468972758
41.600100000000324,0.7255622169603605
41.700100000000326,0.7280316981131312
41.80010000000033,0.7305008395550417
41.90010000000033,0.7329696356944424
42.00010000000033,0.7354380809831409
42.10010000000033,0.7379061699147728
42.20010000000033,0.7403738970231025
42.300100000000334,0.7428412568802772
42.400100000000336,0.7453082440950085
42.50010000000034,0.7477748533106853
42.60010000000034,0.7502410792034268
42.70010000000034,0.7527069164800471
42.80010000000034,0.7551723598759497
42.90010000000034,0.7576374041529412
43.000100000000344,0.760102044096942
43.100100000000346,0.762567119186798
43.20010000000035,0.7650310244937586
43.30010000000035,0.7674945185343833
43.40010000000035,0.7699575969038853
43.50010000000035,0.7724202552648303
43.60010000000035,0.7748824893479687
43.700100000000354,0.77734429495315
43.800100000000356,0.7798056679503257
43.90010000000036,0.782266604280669
44.00010000000036,0.7847270999577786
44.10010000000036,0.7871871510690015
44.20010000000036,0.7896467537768721
44.30010000000036,0.7921059043206666
44.400100000000364,0.7945635563254483
44.500100000000366,0.7970216837044481
44.60010000000037,0.7994793379388353
44.70010000000037,0.8019365147241205
44.80010000000037,0.8043932097757904
44.90010000000037,0.8068494188271907
45.00010000000037,0.8093051376272984
45.100100000000374,0.8117603619383967
45.200100000000376,0.8142150875336229
45.30010000000038,0.8166693101943877
45.40010000000038,0.8191230257076817
45.50010000000038,0.8215762298632355
45.60010000000038,0.8240301882404216
45.70010000000038,0.8264824866929933
45.800100000000384,0.8289342733023982
45.900100000000386,0.831385544878852
46.00010000000039,0.833836298299501
46.10010000000039,0.8362865305101893
46.20010000000039,0.8387362385273971
46.30010000000039,0.8411854194403281
46.40010000000039,0.8436340704131522
46.500100000000394,0.8460821886874396
46.600100000000396,0.8485297715847666
46.7001000000004,0.8509752954356733
46.8001000000004,0.853421645227836
46.9001000000004,0.8558674375838062
47.0001000000004,0.8583126689198534
47.1001000000004,0.8607573356493714
47.200100000000404,0.8632014341797405
47.300100000000405,0.8656449609089972
47.40010000000041,0.8680879122223045
47.50010000000041,0.8705302844882149
47.60010000000041,0.8729720740547019
47.70010000000041,0.8754150608012261
47.80010000000041,0.877855855767491
47.900100000000414,0.8802960741413076
48.000100000000415,0.8827357136533533
48.10010000000042,0.8851747721116693
48.20010000000042,0.8876132474049874
48.30010000000042,0.8900511375063113
48.40010000000042,0.8924884404767881
48.50010000000042,0.8949251544698531
48.600100000000424,0.8973592429815406
48.700100000000425,0.8997945645863568
48.80010000000043,0.9022292721806172
48.90010000000043,0.9046633625416123
49.00010000000043,0.9070968324166835
49.10010000000043,0.9095296785182994
49.20010000000043,0.911961897518816
49.300100000000434,0.9143934860448543
49.400100000000435,0.9168266838024509
49.50010000000044,0.9192572349407712
49.60010000000044,0.9216871680046685
49.70010000000044,0.9241164814593602
49.80010000000044,0.9265451738669767
49.90010000000044,0.9289732438921364
50.000100000000444,0.9314006903079627
50.100100000000445,0.9338251401997312
50.20010000000045,0.9362510843705286
50.30010000000045,0.938676376826084
50.40010000000045,0.9411010144901055
50.50010000000045,0.9435249942269152
50.60010000000045,0.9459483128341255
50.700100000000454,0.94837096703474
50.800100000000455,0.9507955985963018
50.90010000000046,0.9532171992932037
51.00010000000046,0.955638154286046
51.10010000000046,0.9580584626924694
51.20010000000046,0.9604781237562965
51.30010000000046,0.9628971368563608
51.400100000000464,0.9653127061114941
51.500100000000465,0.9677301140956827
51.60010000000047,0.9701468410729249
51.70010000000047,0.9725628839099311
51.80010000000047,0.974978239372638
51.90010000000047,0.9773956811874916
52.00010000000047,0.9798099650799386
52.100100000000474,0.9822235847084909
52.200100000000475,0.9846365397103296
52.30010000000048,0.9870488298804162
52.40010000000048,0.9894604551840797
